File	Length_cM
Y3088_LG3_r1_noInfo.raw	182.760445770274
Y3088_LG3_r10_noInfo.raw	98.06147816799
Y3088_LG3_r100_noInfo.raw	98.3973652950249
Y3088_LG3_r11_noInfo.raw	99.0890758505854
Y3088_LG3_r12_noInfo.raw	98.5900909340415
Y3088_LG3_r13_noInfo.raw	99.0019459799325
Y3088_LG3_r14_noInfo.raw	98.8901178572461
Y3088_LG3_r15_noInfo.raw	98.7869223556213
Y3088_LG3_r16_noInfo.raw	98.7389086400776
Y3088_LG3_r17_noInfo.raw	97.9601541720998
Y3088_LG3_r18_noInfo.raw	99.1224371784231
Y3088_LG3_r19_noInfo.raw	99.4246586348738
Y3088_LG3_r2_noInfo.raw	184.870794600424
Y3088_LG3_r20_noInfo.raw	99.4457650336026
Y3088_LG3_r21_noInfo.raw	98.599345565936
Y3088_LG3_r22_noInfo.raw	97.8175967932006
Y3088_LG3_r23_noInfo.raw	98.6614828019339
Y3088_LG3_r24_noInfo.raw	98.3487938649785
Y3088_LG3_r25_noInfo.raw	186.597426548769
Y3088_LG3_r26_noInfo.raw	100.230838006196
Y3088_LG3_r27_noInfo.raw	95.6954622969725
Y3088_LG3_r28_noInfo.raw	182.951725888897
Y3088_LG3_r29_noInfo.raw	185.484029393776
Y3088_LG3_r3_noInfo.raw	99.9114247005704
Y3088_LG3_r30_noInfo.raw	97.959436481048
Y3088_LG3_r31_noInfo.raw	186.41686633626
Y3088_LG3_r32_noInfo.raw	186.004524714245
Y3088_LG3_r33_noInfo.raw	185.114333993802
Y3088_LG3_r34_noInfo.raw	98.5538046424728
Y3088_LG3_r35_noInfo.raw	98.4025339528223
Y3088_LG3_r36_noInfo.raw	99.2523513575961
Y3088_LG3_r37_noInfo.raw	186.44314747021
Y3088_LG3_r38_noInfo.raw	98.6234001769941
Y3088_LG3_r39_noInfo.raw	98.8864872242027
Y3088_LG3_r4_noInfo.raw	99.6981614063695
Y3088_LG3_r40_noInfo.raw	186.074424760275
Y3088_LG3_r41_noInfo.raw	99.6630756632284
Y3088_LG3_r42_noInfo.raw	98.5131786877927
Y3088_LG3_r43_noInfo.raw	98.8395144399454
Y3088_LG3_r44_noInfo.raw	98.8915740565893
Y3088_LG3_r45_noInfo.raw	98.448962151712
Y3088_LG3_r46_noInfo.raw	99.7375218650344
Y3088_LG3_r47_noInfo.raw	186.258991797369
Y3088_LG3_r48_noInfo.raw	98.6833842881767
Y3088_LG3_r49_noInfo.raw	99.7921595940448
Y3088_LG3_r5_noInfo.raw	184.668387736155
Y3088_LG3_r50_noInfo.raw	98.8605470054093
Y3088_LG3_r51_noInfo.raw	186.835711479023
Y3088_LG3_r52_noInfo.raw	171.276024475613
Y3088_LG3_r53_noInfo.raw	97.7763855752288
Y3088_LG3_r54_noInfo.raw	98.9632586262408
Y3088_LG3_r55_noInfo.raw	98.0333679817303
Y3088_LG3_r56_noInfo.raw	185.459957764445
Y3088_LG3_r57_noInfo.raw	99.3588944737299
Y3088_LG3_r58_noInfo.raw	184.877705345422
Y3088_LG3_r59_noInfo.raw	98.1079695118563
Y3088_LG3_r6_noInfo.raw	94.4238441637958
Y3088_LG3_r60_noInfo.raw	99.0638599003674
Y3088_LG3_r61_noInfo.raw	99.6288461059741
Y3088_LG3_r62_noInfo.raw	185.701469332006
Y3088_LG3_r63_noInfo.raw	99.9389095502762
Y3088_LG3_r64_noInfo.raw	184.838676512465
Y3088_LG3_r65_noInfo.raw	97.819086569964
Y3088_LG3_r66_noInfo.raw	185.357828873193
Y3088_LG3_r67_noInfo.raw	175.638521156963
Y3088_LG3_r68_noInfo.raw	183.030379244786
Y3088_LG3_r69_noInfo.raw	186.130788601426
Y3088_LG3_r7_noInfo.raw	188.262179344079
Y3088_LG3_r70_noInfo.raw	183.183804774872
Y3088_LG3_r71_noInfo.raw	184.668070475601
Y3088_LG3_r72_noInfo.raw	187.483219723309
Y3088_LG3_r73_noInfo.raw	185.062586101876
Y3088_LG3_r74_noInfo.raw	98.2379824976606
Y3088_LG3_r75_noInfo.raw	99.9138609792482
Y3088_LG3_r76_noInfo.raw	98.8611026433096
Y3088_LG3_r77_noInfo.raw	98.4618494287633
Y3088_LG3_r78_noInfo.raw	94.1873388081234
Y3088_LG3_r79_noInfo.raw	98.8941325132593
Y3088_LG3_r8_noInfo.raw	98.1498737845751
Y3088_LG3_r80_noInfo.raw	98.6636193439162
Y3088_LG3_r81_noInfo.raw	98.9661686638505
Y3088_LG3_r82_noInfo.raw	98.2313136684422
Y3088_LG3_r83_noInfo.raw	98.9076101223445
Y3088_LG3_r84_noInfo.raw	98.7494238900817
Y3088_LG3_r85_noInfo.raw	186.34852961916
Y3088_LG3_r86_noInfo.raw	187.27772689738
Y3088_LG3_r87_noInfo.raw	184.048033584186
Y3088_LG3_r88_noInfo.raw	99.418546451693
Y3088_LG3_r89_noInfo.raw	186.056918582626
Y3088_LG3_r9_noInfo.raw	184.182378799026
Y3088_LG3_r90_noInfo.raw	99.9652718783009
Y3088_LG3_r91_noInfo.raw	99.5830797956329
Y3088_LG3_r92_noInfo.raw	96.9848654655365
Y3088_LG3_r93_noInfo.raw	100.488449402051
Y3088_LG3_r94_noInfo.raw	98.7408866214364
Y3088_LG3_r95_noInfo.raw	177.305380069534
Y3088_LG3_r96_noInfo.raw	186.04715608086
Y3088_LG3_r97_noInfo.raw	184.999786100416
Y3088_LG3_r98_noInfo.raw	99.2962694171724
Y3088_LG3_r99_noInfo.raw	98.2033966136129
