File	Length_cM
Y3088_LG7_r1_noInfo.raw	96.2137526831919
Y3088_LG7_r10_noInfo.raw	97.7964144387193
Y3088_LG7_r100_noInfo.raw	98.9223633714797
Y3088_LG7_r11_noInfo.raw	98.5186996088034
Y3088_LG7_r12_noInfo.raw	98.7752001520397
Y3088_LG7_r13_noInfo.raw	99.8780492077277
Y3088_LG7_r14_noInfo.raw	99.0246090587015
Y3088_LG7_r15_noInfo.raw	96.8067253931686
Y3088_LG7_r16_noInfo.raw	98.1244403411625
Y3088_LG7_r17_noInfo.raw	98.8634509060132
Y3088_LG7_r18_noInfo.raw	98.2498082507669
Y3088_LG7_r19_noInfo.raw	95.6189427965238
Y3088_LG7_r2_noInfo.raw	98.5755025048134
Y3088_LG7_r20_noInfo.raw	97.9945291429442
Y3088_LG7_r21_noInfo.raw	96.4975591263232
Y3088_LG7_r22_noInfo.raw	98.3968624890312
Y3088_LG7_r23_noInfo.raw	99.0429998573117
Y3088_LG7_r24_noInfo.raw	98.4882030557797
Y3088_LG7_r25_noInfo.raw	98.1775642369493
Y3088_LG7_r26_noInfo.raw	98.9070154540302
Y3088_LG7_r27_noInfo.raw	95.9074966895572
Y3088_LG7_r28_noInfo.raw	98.9654066480988
Y3088_LG7_r29_noInfo.raw	96.8157116365205
Y3088_LG7_r3_noInfo.raw	97.8981314220407
Y3088_LG7_r30_noInfo.raw	99.3933422243523
Y3088_LG7_r31_noInfo.raw	98.4676957688127
Y3088_LG7_r32_noInfo.raw	97.7596301819769
Y3088_LG7_r33_noInfo.raw	98.9669578498373
Y3088_LG7_r34_noInfo.raw	99.1633731937986
Y3088_LG7_r35_noInfo.raw	99.0451023950586
Y3088_LG7_r36_noInfo.raw	99.1928583803358
Y3088_LG7_r37_noInfo.raw	97.9019080720189
Y3088_LG7_r38_noInfo.raw	99.526419149572
Y3088_LG7_r39_noInfo.raw	99.0477757121576
Y3088_LG7_r4_noInfo.raw	97.2167298457839
Y3088_LG7_r40_noInfo.raw	98.802419612897
Y3088_LG7_r41_noInfo.raw	98.6366722477889
Y3088_LG7_r42_noInfo.raw	98.3620642835004
Y3088_LG7_r43_noInfo.raw	99.0903677984503
Y3088_LG7_r44_noInfo.raw	98.4943478240502
Y3088_LG7_r45_noInfo.raw	99.5906403683744
Y3088_LG7_r46_noInfo.raw	99.0360935683827
Y3088_LG7_r47_noInfo.raw	98.7004067712496
Y3088_LG7_r48_noInfo.raw	97.4937274034282
Y3088_LG7_r49_noInfo.raw	97.3787553364704
Y3088_LG7_r5_noInfo.raw	99.2686051764328
Y3088_LG7_r50_noInfo.raw	98.3294812007948
Y3088_LG7_r51_noInfo.raw	97.562169862434
Y3088_LG7_r52_noInfo.raw	97.8014555649855
Y3088_LG7_r53_noInfo.raw	98.4270308069784
Y3088_LG7_r54_noInfo.raw	99.0155618054693
Y3088_LG7_r55_noInfo.raw	98.7974607394861
Y3088_LG7_r56_noInfo.raw	97.2163227879189
Y3088_LG7_r57_noInfo.raw	98.6840288251026
Y3088_LG7_r58_noInfo.raw	96.9500902100903
Y3088_LG7_r59_noInfo.raw	98.9524153619142
Y3088_LG7_r6_noInfo.raw	96.6827432944308
Y3088_LG7_r60_noInfo.raw	99.5551291986933
Y3088_LG7_r61_noInfo.raw	98.0848261153993
Y3088_LG7_r62_noInfo.raw	98.5846255380934
Y3088_LG7_r63_noInfo.raw	96.6672547766692
Y3088_LG7_r64_noInfo.raw	98.8314224788801
Y3088_LG7_r65_noInfo.raw	99.2582836263116
Y3088_LG7_r66_noInfo.raw	98.5889309583066
Y3088_LG7_r67_noInfo.raw	98.3905973448271
Y3088_LG7_r68_noInfo.raw	98.3409436105015
Y3088_LG7_r69_noInfo.raw	99.4125672607207
Y3088_LG7_r7_noInfo.raw	99.2994384905416
Y3088_LG7_r70_noInfo.raw	98.4402324438464
Y3088_LG7_r71_noInfo.raw	97.4085181634125
Y3088_LG7_r72_noInfo.raw	98.6609607260179
Y3088_LG7_r73_noInfo.raw	98.7028621658668
Y3088_LG7_r74_noInfo.raw	98.141959427432
Y3088_LG7_r75_noInfo.raw	99.2059545431208
Y3088_LG7_r76_noInfo.raw	98.2805099690045
Y3088_LG7_r77_noInfo.raw	98.9331987698256
Y3088_LG7_r78_noInfo.raw	97.245786972237
Y3088_LG7_r79_noInfo.raw	99.1388172727656
Y3088_LG7_r8_noInfo.raw	99.4254076028294
Y3088_LG7_r80_noInfo.raw	99.487467251389
Y3088_LG7_r81_noInfo.raw	98.7090284037943
Y3088_LG7_r82_noInfo.raw	99.4928254477064
Y3088_LG7_r83_noInfo.raw	99.214685983085
Y3088_LG7_r84_noInfo.raw	99.256480492395
Y3088_LG7_r85_noInfo.raw	98.7934084657505
Y3088_LG7_r86_noInfo.raw	96.7942483934723
Y3088_LG7_r87_noInfo.raw	97.669727015225
Y3088_LG7_r88_noInfo.raw	98.9831464886784
Y3088_LG7_r89_noInfo.raw	98.4854287482596
Y3088_LG7_r9_noInfo.raw	98.7455282208366
Y3088_LG7_r90_noInfo.raw	96.6732332886508
Y3088_LG7_r91_noInfo.raw	98.0779937601136
Y3088_LG7_r92_noInfo.raw	98.1748407880635
Y3088_LG7_r93_noInfo.raw	96.6694670552365
Y3088_LG7_r94_noInfo.raw	98.5463629754063
Y3088_LG7_r95_noInfo.raw	97.7663072053148
Y3088_LG7_r96_noInfo.raw	98.5021248287414
Y3088_LG7_r97_noInfo.raw	98.6112916178509
Y3088_LG7_r98_noInfo.raw	98.849598226242
Y3088_LG7_r99_noInfo.raw	98.1806983745008
