File	Length_cM
Y3088_LG6_r1_noInfo.raw	106.71644509282
Y3088_LG6_r10_noInfo.raw	107.831541291034
Y3088_LG6_r100_noInfo.raw	109.812541215859
Y3088_LG6_r11_noInfo.raw	103.84424148253
Y3088_LG6_r12_noInfo.raw	107.898582668424
Y3088_LG6_r13_noInfo.raw	109.385750930717
Y3088_LG6_r14_noInfo.raw	107.467181301132
Y3088_LG6_r15_noInfo.raw	101.684352259754
Y3088_LG6_r16_noInfo.raw	106.424046585693
Y3088_LG6_r17_noInfo.raw	108.001170888623
Y3088_LG6_r18_noInfo.raw	106.489639463342
Y3088_LG6_r19_noInfo.raw	107.455641447418
Y3088_LG6_r2_noInfo.raw	107.686784965704
Y3088_LG6_r20_noInfo.raw	106.310883772408
Y3088_LG6_r21_noInfo.raw	98.1326107388992
Y3088_LG6_r22_noInfo.raw	109.632599206744
Y3088_LG6_r23_noInfo.raw	108.968308127302
Y3088_LG6_r24_noInfo.raw	106.494419067075
Y3088_LG6_r25_noInfo.raw	103.888876250499
Y3088_LG6_r26_noInfo.raw	106.882684586127
Y3088_LG6_r27_noInfo.raw	99.7257675983985
Y3088_LG6_r28_noInfo.raw	107.965652808803
Y3088_LG6_r29_noInfo.raw	105.282498409636
Y3088_LG6_r3_noInfo.raw	107.734796986274
Y3088_LG6_r30_noInfo.raw	108.412489998163
Y3088_LG6_r31_noInfo.raw	108.692861944414
Y3088_LG6_r32_noInfo.raw	108.842986702843
Y3088_LG6_r33_noInfo.raw	108.459495276567
Y3088_LG6_r34_noInfo.raw	108.405498133118
Y3088_LG6_r35_noInfo.raw	107.991049568994
Y3088_LG6_r36_noInfo.raw	108.20578868103
Y3088_LG6_r37_noInfo.raw	107.935087268578
Y3088_LG6_r38_noInfo.raw	108.592954966968
Y3088_LG6_r39_noInfo.raw	107.173363707393
Y3088_LG6_r4_noInfo.raw	105.167051983933
Y3088_LG6_r40_noInfo.raw	105.044803242759
Y3088_LG6_r41_noInfo.raw	108.05677718188
Y3088_LG6_r42_noInfo.raw	106.562209021138
Y3088_LG6_r43_noInfo.raw	108.15769983293
Y3088_LG6_r44_noInfo.raw	107.801956896328
Y3088_LG6_r45_noInfo.raw	107.78166987704
Y3088_LG6_r46_noInfo.raw	107.567870383547
Y3088_LG6_r47_noInfo.raw	108.61440208092
Y3088_LG6_r48_noInfo.raw	105.67709892967
Y3088_LG6_r49_noInfo.raw	106.971538905371
Y3088_LG6_r5_noInfo.raw	104.093804306446
Y3088_LG6_r50_noInfo.raw	107.847712730097
Y3088_LG6_r51_noInfo.raw	105.609329837653
Y3088_LG6_r52_noInfo.raw	106.858765696144
Y3088_LG6_r53_noInfo.raw	107.817545259044
Y3088_LG6_r54_noInfo.raw	108.521772498733
Y3088_LG6_r55_noInfo.raw	108.010975475946
Y3088_LG6_r56_noInfo.raw	100.551194770173
Y3088_LG6_r57_noInfo.raw	108.123709155303
Y3088_LG6_r58_noInfo.raw	106.86471132122
Y3088_LG6_r59_noInfo.raw	107.845154939361
Y3088_LG6_r6_noInfo.raw	100.942661307777
Y3088_LG6_r60_noInfo.raw	108.410755051539
Y3088_LG6_r61_noInfo.raw	107.914418577513
Y3088_LG6_r62_noInfo.raw	108.420307639686
Y3088_LG6_r63_noInfo.raw	100.990065460663
Y3088_LG6_r64_noInfo.raw	107.883607558205
Y3088_LG6_r65_noInfo.raw	107.893616162035
Y3088_LG6_r66_noInfo.raw	108.262558072339
Y3088_LG6_r67_noInfo.raw	107.767233744059
Y3088_LG6_r68_noInfo.raw	108.025608609844
Y3088_LG6_r69_noInfo.raw	108.160457353986
Y3088_LG6_r7_noInfo.raw	108.229233763426
Y3088_LG6_r70_noInfo.raw	109.239752447704
Y3088_LG6_r71_noInfo.raw	104.304695739676
Y3088_LG6_r72_noInfo.raw	108.544609245105
Y3088_LG6_r73_noInfo.raw	108.165484876162
Y3088_LG6_r74_noInfo.raw	105.927375090083
Y3088_LG6_r75_noInfo.raw	108.276820566175
Y3088_LG6_r76_noInfo.raw	109.331612437898
Y3088_LG6_r77_noInfo.raw	109.019261304318
Y3088_LG6_r78_noInfo.raw	100.842019302841
Y3088_LG6_r79_noInfo.raw	107.880401020311
Y3088_LG6_r8_noInfo.raw	109.730126892117
Y3088_LG6_r80_noInfo.raw	108.271877891721
Y3088_LG6_r81_noInfo.raw	108.976652633283
Y3088_LG6_r82_noInfo.raw	108.185674672265
Y3088_LG6_r83_noInfo.raw	108.43659169428
Y3088_LG6_r84_noInfo.raw	109.278937162054
Y3088_LG6_r85_noInfo.raw	107.700710635283
Y3088_LG6_r86_noInfo.raw	108.999648841395
Y3088_LG6_r87_noInfo.raw	105.017742565275
Y3088_LG6_r88_noInfo.raw	108.974887614966
Y3088_LG6_r89_noInfo.raw	109.441023068724
Y3088_LG6_r9_noInfo.raw	106.997501687915
Y3088_LG6_r90_noInfo.raw	107.879386356594
Y3088_LG6_r91_noInfo.raw	107.203214190791
Y3088_LG6_r92_noInfo.raw	106.30796339746
Y3088_LG6_r93_noInfo.raw	107.939190509148
Y3088_LG6_r94_noInfo.raw	105.900443234964
Y3088_LG6_r95_noInfo.raw	105.111283518032
Y3088_LG6_r96_noInfo.raw	105.552969709144
Y3088_LG6_r97_noInfo.raw	107.683053305053
Y3088_LG6_r98_noInfo.raw	106.523299531311
Y3088_LG6_r99_noInfo.raw	104.342617566931
