File	Length_cM
Y3088_LG1_r1_noInfo.raw	113.126850356446
Y3088_LG1_r10_noInfo.raw	111.488877795761
Y3088_LG1_r100_noInfo.raw	113.643850883401
Y3088_LG1_r11_noInfo.raw	112.162454825624
Y3088_LG1_r12_noInfo.raw	113.529747165215
Y3088_LG1_r13_noInfo.raw	112.613413299511
Y3088_LG1_r14_noInfo.raw	114.611354800727
Y3088_LG1_r15_noInfo.raw	113.64487046783
Y3088_LG1_r16_noInfo.raw	112.965085268226
Y3088_LG1_r17_noInfo.raw	113.968334272152
Y3088_LG1_r18_noInfo.raw	113.177978554954
Y3088_LG1_r19_noInfo.raw	112.580752274963
Y3088_LG1_r2_noInfo.raw	112.828482471012
Y3088_LG1_r20_noInfo.raw	113.83418875397
Y3088_LG1_r21_noInfo.raw	111.541698995168
Y3088_LG1_r22_noInfo.raw	114.049809947748
Y3088_LG1_r23_noInfo.raw	114.12734594048
Y3088_LG1_r24_noInfo.raw	110.300635636357
Y3088_LG1_r25_noInfo.raw	110.491312181427
Y3088_LG1_r26_noInfo.raw	112.743040161097
Y3088_LG1_r27_noInfo.raw	114.028061889859
Y3088_LG1_r28_noInfo.raw	112.619063637501
Y3088_LG1_r29_noInfo.raw	112.744735883093
Y3088_LG1_r3_noInfo.raw	112.73000973057
Y3088_LG1_r30_noInfo.raw	112.942086614055
Y3088_LG1_r31_noInfo.raw	112.667859223847
Y3088_LG1_r32_noInfo.raw	113.337067163095
Y3088_LG1_r33_noInfo.raw	113.970225349538
Y3088_LG1_r34_noInfo.raw	113.362963225229
Y3088_LG1_r35_noInfo.raw	114.179494059809
Y3088_LG1_r36_noInfo.raw	114.087555781583
Y3088_LG1_r37_noInfo.raw	113.624260554294
Y3088_LG1_r38_noInfo.raw	113.965920179861
Y3088_LG1_r39_noInfo.raw	112.944169966895
Y3088_LG1_r4_noInfo.raw	112.706583030526
Y3088_LG1_r40_noInfo.raw	112.155825879869
Y3088_LG1_r41_noInfo.raw	113.163393370881
Y3088_LG1_r42_noInfo.raw	112.866403324336
Y3088_LG1_r43_noInfo.raw	112.791887382537
Y3088_LG1_r44_noInfo.raw	113.495480153899
Y3088_LG1_r45_noInfo.raw	113.695133146235
Y3088_LG1_r46_noInfo.raw	112.99753571902
Y3088_LG1_r47_noInfo.raw	113.072357401025
Y3088_LG1_r48_noInfo.raw	111.351599169723
Y3088_LG1_r49_noInfo.raw	113.047520046741
Y3088_LG1_r5_noInfo.raw	114.18084665002
Y3088_LG1_r50_noInfo.raw	109.918769384583
Y3088_LG1_r51_noInfo.raw	111.987792003232
Y3088_LG1_r52_noInfo.raw	112.783242143736
Y3088_LG1_r53_noInfo.raw	113.597107455408
Y3088_LG1_r54_noInfo.raw	114.300807563427
Y3088_LG1_r55_noInfo.raw	113.357666790098
Y3088_LG1_r56_noInfo.raw	111.390703327725
Y3088_LG1_r57_noInfo.raw	113.415838255762
Y3088_LG1_r58_noInfo.raw	114.502776112664
Y3088_LG1_r59_noInfo.raw	114.580688276978
Y3088_LG1_r6_noInfo.raw	112.584551007145
Y3088_LG1_r60_noInfo.raw	113.649977660967
Y3088_LG1_r61_noInfo.raw	112.745163282962
Y3088_LG1_r62_noInfo.raw	113.179252376857
Y3088_LG1_r63_noInfo.raw	112.490071254896
Y3088_LG1_r64_noInfo.raw	114.442616870487
Y3088_LG1_r65_noInfo.raw	113.58723491342
Y3088_LG1_r66_noInfo.raw	112.889807119757
Y3088_LG1_r67_noInfo.raw	112.457026248882
Y3088_LG1_r68_noInfo.raw	113.674147436753
Y3088_LG1_r69_noInfo.raw	112.817658430894
Y3088_LG1_r7_noInfo.raw	112.569230217399
Y3088_LG1_r70_noInfo.raw	113.858063145423
Y3088_LG1_r71_noInfo.raw	114.014638074605
Y3088_LG1_r72_noInfo.raw	113.554358261196
Y3088_LG1_r73_noInfo.raw	113.330645796406
Y3088_LG1_r74_noInfo.raw	110.83245857468
Y3088_LG1_r75_noInfo.raw	113.092024552487
Y3088_LG1_r76_noInfo.raw	113.827196011156
Y3088_LG1_r77_noInfo.raw	114.614585916739
Y3088_LG1_r78_noInfo.raw	113.726480334261
Y3088_LG1_r79_noInfo.raw	113.135800776368
Y3088_LG1_r8_noInfo.raw	112.817501812239
Y3088_LG1_r80_noInfo.raw	112.687914740149
Y3088_LG1_r81_noInfo.raw	112.143725745314
Y3088_LG1_r82_noInfo.raw	112.653416517367
Y3088_LG1_r83_noInfo.raw	115.263500880592
Y3088_LG1_r84_noInfo.raw	112.921609438531
Y3088_LG1_r85_noInfo.raw	112.606987143332
Y3088_LG1_r86_noInfo.raw	114.043818232786
Y3088_LG1_r87_noInfo.raw	113.665996276761
Y3088_LG1_r88_noInfo.raw	113.096706258471
Y3088_LG1_r89_noInfo.raw	113.208854535244
Y3088_LG1_r9_noInfo.raw	113.174023216293
Y3088_LG1_r90_noInfo.raw	114.239599915363
Y3088_LG1_r91_noInfo.raw	113.339238130305
Y3088_LG1_r92_noInfo.raw	113.722119419706
Y3088_LG1_r93_noInfo.raw	114.155889618606
Y3088_LG1_r94_noInfo.raw	114.469667806584
Y3088_LG1_r95_noInfo.raw	112.613601660873
Y3088_LG1_r96_noInfo.raw	112.866086359645
Y3088_LG1_r97_noInfo.raw	112.801632536757
Y3088_LG1_r98_noInfo.raw	114.292381651535
Y3088_LG1_r99_noInfo.raw	110.793148920213
