File	Length_cM
AC1017_LG7_r1_noInfo.raw	102.032312852784
AC1017_LG7_r10_noInfo.raw	104.210206132449
AC1017_LG7_r100_noInfo.raw	101.017131895707
AC1017_LG7_r11_noInfo.raw	104.051568588228
AC1017_LG7_r12_noInfo.raw	100.686994813409
AC1017_LG7_r13_noInfo.raw	101.291787637409
AC1017_LG7_r14_noInfo.raw	102.431035784912
AC1017_LG7_r15_noInfo.raw	99.0953062129703
AC1017_LG7_r16_noInfo.raw	105.172673374556
AC1017_LG7_r17_noInfo.raw	105.814385502117
AC1017_LG7_r18_noInfo.raw	102.090090310634
AC1017_LG7_r19_noInfo.raw	101.061289036826
AC1017_LG7_r2_noInfo.raw	97.4011789173595
AC1017_LG7_r20_noInfo.raw	103.35782717013
AC1017_LG7_r21_noInfo.raw	105.592457432224
AC1017_LG7_r22_noInfo.raw	103.072289337289
AC1017_LG7_r23_noInfo.raw	103.260152033097
AC1017_LG7_r24_noInfo.raw	97.4280157250467
AC1017_LG7_r25_noInfo.raw	99.9457917568247
AC1017_LG7_r26_noInfo.raw	105.603156115688
AC1017_LG7_r27_noInfo.raw	101.556636079533
AC1017_LG7_r28_noInfo.raw	101.80067127991
AC1017_LG7_r29_noInfo.raw	105.84284791234
AC1017_LG7_r3_noInfo.raw	101.478989964809
AC1017_LG7_r30_noInfo.raw	105.346444894448
AC1017_LG7_r31_noInfo.raw	105.042232611544
AC1017_LG7_r32_noInfo.raw	99.7921396168368
AC1017_LG7_r33_noInfo.raw	100.820692918942
AC1017_LG7_r34_noInfo.raw	101.336496689663
AC1017_LG7_r35_noInfo.raw	100.922509192929
AC1017_LG7_r36_noInfo.raw	98.5533328728514
AC1017_LG7_r37_noInfo.raw	102.801453701234
AC1017_LG7_r38_noInfo.raw	104.903787243756
AC1017_LG7_r39_noInfo.raw	96.1778308685618
AC1017_LG7_r4_noInfo.raw	99.7810605038471
AC1017_LG7_r40_noInfo.raw	97.9511088728161
AC1017_LG7_r41_noInfo.raw	102.030177554033
AC1017_LG7_r42_noInfo.raw	102.073521642285
AC1017_LG7_r43_noInfo.raw	105.238566695815
AC1017_LG7_r44_noInfo.raw	100.667338314246
AC1017_LG7_r45_noInfo.raw	98.5009321179232
AC1017_LG7_r46_noInfo.raw	103.533210714186
AC1017_LG7_r47_noInfo.raw	104.487351537828
AC1017_LG7_r48_noInfo.raw	99.6139815271213
AC1017_LG7_r49_noInfo.raw	100.819224103693
AC1017_LG7_r5_noInfo.raw	100.451511815522
AC1017_LG7_r50_noInfo.raw	95.6789486926605
AC1017_LG7_r51_noInfo.raw	102.687400727157
AC1017_LG7_r52_noInfo.raw	101.127108246469
AC1017_LG7_r53_noInfo.raw	104.001816231701
AC1017_LG7_r54_noInfo.raw	100.113681862039
AC1017_LG7_r55_noInfo.raw	101.175161721667
AC1017_LG7_r56_noInfo.raw	101.259465912161
AC1017_LG7_r57_noInfo.raw	103.10383634189
AC1017_LG7_r58_noInfo.raw	101.952806242345
AC1017_LG7_r59_noInfo.raw	100.820924302047
AC1017_LG7_r6_noInfo.raw	103.370181265687
AC1017_LG7_r60_noInfo.raw	103.731155752312
AC1017_LG7_r61_noInfo.raw	103.728032324703
AC1017_LG7_r62_noInfo.raw	102.836985726727
AC1017_LG7_r63_noInfo.raw	97.6487360080096
AC1017_LG7_r64_noInfo.raw	101.724943138113
AC1017_LG7_r65_noInfo.raw	102.27682227801
AC1017_LG7_r66_noInfo.raw	100.009300069421
AC1017_LG7_r67_noInfo.raw	101.454885559087
AC1017_LG7_r68_noInfo.raw	103.053637908055
AC1017_LG7_r69_noInfo.raw	102.437585165652
AC1017_LG7_r7_noInfo.raw	101.689941238682
AC1017_LG7_r70_noInfo.raw	100.219210149281
AC1017_LG7_r71_noInfo.raw	101.438952052195
AC1017_LG7_r72_noInfo.raw	101.907879229767
AC1017_LG7_r73_noInfo.raw	101.852333558142
AC1017_LG7_r74_noInfo.raw	102.467972817114
AC1017_LG7_r75_noInfo.raw	102.175106001918
AC1017_LG7_r76_noInfo.raw	101.772681739386
AC1017_LG7_r77_noInfo.raw	101.392025208391
AC1017_LG7_r78_noInfo.raw	102.036747981538
AC1017_LG7_r79_noInfo.raw	99.1799854037797
AC1017_LG7_r8_noInfo.raw	99.5908345420173
AC1017_LG7_r80_noInfo.raw	105.035672205282
AC1017_LG7_r81_noInfo.raw	101.06601495769
AC1017_LG7_r82_noInfo.raw	101.979454280819
AC1017_LG7_r83_noInfo.raw	99.5720602157709
AC1017_LG7_r84_noInfo.raw	104.108223314432
AC1017_LG7_r85_noInfo.raw	100.818481398987
AC1017_LG7_r86_noInfo.raw	98.286495942333
AC1017_LG7_r87_noInfo.raw	101.165293638761
AC1017_LG7_r88_noInfo.raw	102.056580206963
AC1017_LG7_r89_noInfo.raw	99.0727212625077
AC1017_LG7_r9_noInfo.raw	100.856038925627
AC1017_LG7_r90_noInfo.raw	99.9913318419221
AC1017_LG7_r91_noInfo.raw	103.452673166774
AC1017_LG7_r92_noInfo.raw	99.5169978161433
AC1017_LG7_r93_noInfo.raw	102.137635373467
AC1017_LG7_r94_noInfo.raw	100.365555661274
AC1017_LG7_r95_noInfo.raw	100.553543621817
AC1017_LG7_r96_noInfo.raw	100.986646101197
AC1017_LG7_r97_noInfo.raw	102.890044802992
AC1017_LG7_r98_noInfo.raw	101.160851738754
AC1017_LG7_r99_noInfo.raw	100.934008361004
