File	Length_cM
Y3088_LG3_noSus_r1_noInfo.raw	98.6976993106701
Y3088_LG3_noSus_r10_noInfo.raw	97.3645730156378
Y3088_LG3_noSus_r100_noInfo.raw	98.9089245617592
Y3088_LG3_noSus_r11_noInfo.raw	98.850953275076
Y3088_LG3_noSus_r12_noInfo.raw	98.4150122593491
Y3088_LG3_noSus_r13_noInfo.raw	98.0679499638285
Y3088_LG3_noSus_r14_noInfo.raw	99.7512071957869
Y3088_LG3_noSus_r15_noInfo.raw	99.2086252359105
Y3088_LG3_noSus_r16_noInfo.raw	98.4294347702109
Y3088_LG3_noSus_r17_noInfo.raw	98.0896364584513
Y3088_LG3_noSus_r18_noInfo.raw	99.1249526189803
Y3088_LG3_noSus_r19_noInfo.raw	98.569887189189
Y3088_LG3_noSus_r2_noInfo.raw	98.2067654642841
Y3088_LG3_noSus_r20_noInfo.raw	98.9934209202162
Y3088_LG3_noSus_r21_noInfo.raw	98.4740472999769
Y3088_LG3_noSus_r22_noInfo.raw	97.8466936199133
Y3088_LG3_noSus_r23_noInfo.raw	99.0291950548445
Y3088_LG3_noSus_r24_noInfo.raw	98.2208104976415
Y3088_LG3_noSus_r25_noInfo.raw	98.8460744544186
Y3088_LG3_noSus_r26_noInfo.raw	99.8678895257934
Y3088_LG3_noSus_r27_noInfo.raw	95.7792937048883
Y3088_LG3_noSus_r28_noInfo.raw	99.0351028402467
Y3088_LG3_noSus_r29_noInfo.raw	98.6246468360583
Y3088_LG3_noSus_r3_noInfo.raw	99.9506392662663
Y3088_LG3_noSus_r30_noInfo.raw	98.4812726940153
Y3088_LG3_noSus_r31_noInfo.raw	99.3580110415901
Y3088_LG3_noSus_r32_noInfo.raw	98.5171834617404
Y3088_LG3_noSus_r33_noInfo.raw	98.8372376949819
Y3088_LG3_noSus_r34_noInfo.raw	99.1025134169489
Y3088_LG3_noSus_r35_noInfo.raw	99.5427575356702
Y3088_LG3_noSus_r36_noInfo.raw	99.3011665318055
Y3088_LG3_noSus_r37_noInfo.raw	99.6096844046173
Y3088_LG3_noSus_r38_noInfo.raw	98.9746792592948
Y3088_LG3_noSus_r39_noInfo.raw	98.8641399320395
Y3088_LG3_noSus_r4_noInfo.raw	100.630921769877
Y3088_LG3_noSus_r40_noInfo.raw	98.4049404297891
Y3088_LG3_noSus_r41_noInfo.raw	100.011346082862
Y3088_LG3_noSus_r42_noInfo.raw	99.1044319829948
Y3088_LG3_noSus_r43_noInfo.raw	99.2014246864924
Y3088_LG3_noSus_r44_noInfo.raw	98.9628941272967
Y3088_LG3_noSus_r45_noInfo.raw	98.7237526170701
Y3088_LG3_noSus_r46_noInfo.raw	99.7076111796562
Y3088_LG3_noSus_r47_noInfo.raw	99.4312261875186
Y3088_LG3_noSus_r48_noInfo.raw	100.88860669997
Y3088_LG3_noSus_r49_noInfo.raw	100.607287711183
Y3088_LG3_noSus_r5_noInfo.raw	98.3941893580558
Y3088_LG3_noSus_r50_noInfo.raw	99.2469631333586
Y3088_LG3_noSus_r51_noInfo.raw	99.4107375630964
Y3088_LG3_noSus_r52_noInfo.raw	94.5237699152598
Y3088_LG3_noSus_r53_noInfo.raw	99.4282017203857
Y3088_LG3_noSus_r54_noInfo.raw	98.7464918655166
Y3088_LG3_noSus_r55_noInfo.raw	98.7166698514278
Y3088_LG3_noSus_r56_noInfo.raw	99.7667403364526
Y3088_LG3_noSus_r57_noInfo.raw	99.4513200404025
Y3088_LG3_noSus_r58_noInfo.raw	98.8209008302471
Y3088_LG3_noSus_r59_noInfo.raw	98.4379938334016
Y3088_LG3_noSus_r6_noInfo.raw	95.3122936365415
Y3088_LG3_noSus_r60_noInfo.raw	98.4239845478925
Y3088_LG3_noSus_r61_noInfo.raw	100.489982983454
Y3088_LG3_noSus_r62_noInfo.raw	99.4080577687732
Y3088_LG3_noSus_r63_noInfo.raw	99.8918837485701
Y3088_LG3_noSus_r64_noInfo.raw	98.9988781636884
Y3088_LG3_noSus_r65_noInfo.raw	99.0947755582561
Y3088_LG3_noSus_r66_noInfo.raw	98.3206919416779
Y3088_LG3_noSus_r67_noInfo.raw	96.1095781737811
Y3088_LG3_noSus_r68_noInfo.raw	98.8629783483865
Y3088_LG3_noSus_r69_noInfo.raw	98.5379962497578
Y3088_LG3_noSus_r7_noInfo.raw	99.8041615108084
Y3088_LG3_noSus_r70_noInfo.raw	98.0209104637538
Y3088_LG3_noSus_r71_noInfo.raw	98.4502402621198
Y3088_LG3_noSus_r72_noInfo.raw	100.046302326994
Y3088_LG3_noSus_r73_noInfo.raw	98.3355370805704
Y3088_LG3_noSus_r74_noInfo.raw	98.267653420118
Y3088_LG3_noSus_r75_noInfo.raw	98.9832704707046
Y3088_LG3_noSus_r76_noInfo.raw	98.3144211710787
Y3088_LG3_noSus_r77_noInfo.raw	98.9381844182747
Y3088_LG3_noSus_r78_noInfo.raw	94.3070899242586
Y3088_LG3_noSus_r79_noInfo.raw	98.4701043586949
Y3088_LG3_noSus_r8_noInfo.raw	97.9541244949497
Y3088_LG3_noSus_r80_noInfo.raw	99.291739707082
Y3088_LG3_noSus_r81_noInfo.raw	99.1014399770871
Y3088_LG3_noSus_r82_noInfo.raw	98.0095011411318
Y3088_LG3_noSus_r83_noInfo.raw	98.8093995227343
Y3088_LG3_noSus_r84_noInfo.raw	98.7550694106814
Y3088_LG3_noSus_r85_noInfo.raw	99.4218666232754
Y3088_LG3_noSus_r86_noInfo.raw	99.8843381613097
Y3088_LG3_noSus_r87_noInfo.raw	98.7114211369849
Y3088_LG3_noSus_r88_noInfo.raw	100.543960096139
Y3088_LG3_noSus_r89_noInfo.raw	99.5610046394894
Y3088_LG3_noSus_r9_noInfo.raw	98.0084535260967
Y3088_LG3_noSus_r90_noInfo.raw	99.8650818744075
Y3088_LG3_noSus_r91_noInfo.raw	100.049194175091
Y3088_LG3_noSus_r92_noInfo.raw	97.1649923508136
Y3088_LG3_noSus_r93_noInfo.raw	99.4167829727398
Y3088_LG3_noSus_r94_noInfo.raw	98.638420750199
Y3088_LG3_noSus_r95_noInfo.raw	96.8827825513788
Y3088_LG3_noSus_r96_noInfo.raw	98.6622775304269
Y3088_LG3_noSus_r97_noInfo.raw	97.8570040552507
Y3088_LG3_noSus_r98_noInfo.raw	98.6283866793348
Y3088_LG3_noSus_r99_noInfo.raw	98.8240307968352
