File	Length_cM
Y3088_LG8_r1_noInfo.raw	90.5084194956056
Y3088_LG8_r10_noInfo.raw	91.6587744877535
Y3088_LG8_r100_noInfo.raw	91.983698106693
Y3088_LG8_r11_noInfo.raw	90.4502249130361
Y3088_LG8_r12_noInfo.raw	91.1029075070636
Y3088_LG8_r13_noInfo.raw	91.3213980517054
Y3088_LG8_r14_noInfo.raw	91.8111669164521
Y3088_LG8_r15_noInfo.raw	90.9625443827704
Y3088_LG8_r16_noInfo.raw	91.6518770224381
Y3088_LG8_r17_noInfo.raw	90.9291742383291
Y3088_LG8_r18_noInfo.raw	91.7676166286278
Y3088_LG8_r19_noInfo.raw	90.8607939151225
Y3088_LG8_r2_noInfo.raw	91.9294690725012
Y3088_LG8_r20_noInfo.raw	90.941930113674
Y3088_LG8_r21_noInfo.raw	90.1126551904998
Y3088_LG8_r22_noInfo.raw	91.395806931411
Y3088_LG8_r23_noInfo.raw	90.5363065146478
Y3088_LG8_r24_noInfo.raw	91.0111102989508
Y3088_LG8_r25_noInfo.raw	90.4155851073261
Y3088_LG8_r26_noInfo.raw	91.1886840917868
Y3088_LG8_r27_noInfo.raw	90.5161600313044
Y3088_LG8_r28_noInfo.raw	91.3436619551513
Y3088_LG8_r29_noInfo.raw	92.1199196710269
Y3088_LG8_r3_noInfo.raw	90.2411590366425
Y3088_LG8_r30_noInfo.raw	91.9547826932576
Y3088_LG8_r31_noInfo.raw	91.822717682476
Y3088_LG8_r32_noInfo.raw	91.2940008733996
Y3088_LG8_r33_noInfo.raw	91.2748916258088
Y3088_LG8_r34_noInfo.raw	91.7703091549705
Y3088_LG8_r35_noInfo.raw	91.0140153853916
Y3088_LG8_r36_noInfo.raw	91.1693706417446
Y3088_LG8_r37_noInfo.raw	90.9058466597692
Y3088_LG8_r38_noInfo.raw	91.3944954379089
Y3088_LG8_r39_noInfo.raw	89.9433219378278
Y3088_LG8_r4_noInfo.raw	90.8489109526665
Y3088_LG8_r40_noInfo.raw	90.4381700500023
Y3088_LG8_r41_noInfo.raw	91.0611305610278
Y3088_LG8_r42_noInfo.raw	90.818571065518
Y3088_LG8_r43_noInfo.raw	91.2917167403163
Y3088_LG8_r44_noInfo.raw	91.4505805763529
Y3088_LG8_r45_noInfo.raw	90.8415106612957
Y3088_LG8_r46_noInfo.raw	91.095168076882
Y3088_LG8_r47_noInfo.raw	92.5226941652265
Y3088_LG8_r48_noInfo.raw	91.0666334491775
Y3088_LG8_r49_noInfo.raw	90.5143675395668
Y3088_LG8_r5_noInfo.raw	91.8159125079345
Y3088_LG8_r50_noInfo.raw	90.0566621201865
Y3088_LG8_r51_noInfo.raw	88.9688189087257
Y3088_LG8_r52_noInfo.raw	91.1943571959708
Y3088_LG8_r53_noInfo.raw	91.4228989204948
Y3088_LG8_r54_noInfo.raw	91.0416245128417
Y3088_LG8_r55_noInfo.raw	90.7746072419388
Y3088_LG8_r56_noInfo.raw	90.6989016068449
Y3088_LG8_r57_noInfo.raw	91.5186277594088
Y3088_LG8_r58_noInfo.raw	91.0438824702884
Y3088_LG8_r59_noInfo.raw	92.1922639522952
Y3088_LG8_r6_noInfo.raw	91.5125360878575
Y3088_LG8_r60_noInfo.raw	92.3163540994038
Y3088_LG8_r61_noInfo.raw	90.441982170491
Y3088_LG8_r62_noInfo.raw	90.6123099516333
Y3088_LG8_r63_noInfo.raw	89.7380141112547
Y3088_LG8_r64_noInfo.raw	90.9227389115805
Y3088_LG8_r65_noInfo.raw	91.262587589476
Y3088_LG8_r66_noInfo.raw	91.279148185713
Y3088_LG8_r67_noInfo.raw	90.201072314079
Y3088_LG8_r68_noInfo.raw	91.8150652210926
Y3088_LG8_r69_noInfo.raw	90.786614109414
Y3088_LG8_r7_noInfo.raw	91.0665902151595
Y3088_LG8_r70_noInfo.raw	91.0152053691415
Y3088_LG8_r71_noInfo.raw	88.8781639203294
Y3088_LG8_r72_noInfo.raw	91.9154855918371
Y3088_LG8_r73_noInfo.raw	90.9925707290941
Y3088_LG8_r74_noInfo.raw	91.0702120412194
Y3088_LG8_r75_noInfo.raw	90.9152332384009
Y3088_LG8_r76_noInfo.raw	91.3234286100063
Y3088_LG8_r77_noInfo.raw	91.2257388039652
Y3088_LG8_r78_noInfo.raw	91.5614726449619
Y3088_LG8_r79_noInfo.raw	91.1129280455627
Y3088_LG8_r8_noInfo.raw	91.4697805178404
Y3088_LG8_r80_noInfo.raw	91.2421858897789
Y3088_LG8_r81_noInfo.raw	90.8008313692533
Y3088_LG8_r82_noInfo.raw	92.0764942862953
Y3088_LG8_r83_noInfo.raw	92.4204310376665
Y3088_LG8_r84_noInfo.raw	91.5334545762178
Y3088_LG8_r85_noInfo.raw	91.2059706838138
Y3088_LG8_r86_noInfo.raw	91.4703253342691
Y3088_LG8_r87_noInfo.raw	90.7115346439378
Y3088_LG8_r88_noInfo.raw	91.7586220955795
Y3088_LG8_r89_noInfo.raw	90.9036450510433
Y3088_LG8_r9_noInfo.raw	91.0871868652593
Y3088_LG8_r90_noInfo.raw	91.3859939938906
Y3088_LG8_r91_noInfo.raw	90.9768197845097
Y3088_LG8_r92_noInfo.raw	91.1046732843406
Y3088_LG8_r93_noInfo.raw	92.1542516954257
Y3088_LG8_r94_noInfo.raw	91.9252843565389
Y3088_LG8_r95_noInfo.raw	91.2439390053945
Y3088_LG8_r96_noInfo.raw	91.0319525638754
Y3088_LG8_r97_noInfo.raw	91.8795218372678
Y3088_LG8_r98_noInfo.raw	91.5754414905963
Y3088_LG8_r99_noInfo.raw	90.3798600903211
