File	Length_cM
Y3088_LG5_r1_noInfo.raw	78.3932431271004
Y3088_LG5_r10_noInfo.raw	77.5587918413885
Y3088_LG5_r100_noInfo.raw	77.2122256788061
Y3088_LG5_r11_noInfo.raw	77.938982106631
Y3088_LG5_r12_noInfo.raw	77.6398367484044
Y3088_LG5_r13_noInfo.raw	78.798264332143
Y3088_LG5_r14_noInfo.raw	78.8713266280459
Y3088_LG5_r15_noInfo.raw	79.1534693395042
Y3088_LG5_r16_noInfo.raw	79.2587354153322
Y3088_LG5_r17_noInfo.raw	78.395228847743
Y3088_LG5_r18_noInfo.raw	78.6775894920062
Y3088_LG5_r19_noInfo.raw	79.8897842367367
Y3088_LG5_r2_noInfo.raw	79.0305433399837
Y3088_LG5_r20_noInfo.raw	78.2039331683113
Y3088_LG5_r21_noInfo.raw	78.399808781481
Y3088_LG5_r22_noInfo.raw	78.2642221496958
Y3088_LG5_r23_noInfo.raw	78.5353676756594
Y3088_LG5_r24_noInfo.raw	77.2188560472872
Y3088_LG5_r25_noInfo.raw	78.2557864822657
Y3088_LG5_r26_noInfo.raw	78.6334565566371
Y3088_LG5_r27_noInfo.raw	78.0968355736577
Y3088_LG5_r28_noInfo.raw	78.8181809846996
Y3088_LG5_r29_noInfo.raw	77.9857096381399
Y3088_LG5_r3_noInfo.raw	80.2186077086193
Y3088_LG5_r30_noInfo.raw	78.3984134779058
Y3088_LG5_r31_noInfo.raw	78.7244427245029
Y3088_LG5_r32_noInfo.raw	76.9480929948434
Y3088_LG5_r33_noInfo.raw	78.572385636876
Y3088_LG5_r34_noInfo.raw	79.536309156129
Y3088_LG5_r35_noInfo.raw	80.1743654215761
Y3088_LG5_r36_noInfo.raw	79.3041160161384
Y3088_LG5_r37_noInfo.raw	78.2896808325149
Y3088_LG5_r38_noInfo.raw	79.8954289358516
Y3088_LG5_r39_noInfo.raw	78.5009665275943
Y3088_LG5_r4_noInfo.raw	79.298972812641
Y3088_LG5_r40_noInfo.raw	79.3985352095451
Y3088_LG5_r41_noInfo.raw	78.007074799045
Y3088_LG5_r42_noInfo.raw	79.0985516465224
Y3088_LG5_r43_noInfo.raw	79.2374009095653
Y3088_LG5_r44_noInfo.raw	77.4595668719745
Y3088_LG5_r45_noInfo.raw	79.139706017683
Y3088_LG5_r46_noInfo.raw	80.3674124286579
Y3088_LG5_r47_noInfo.raw	79.4607785847894
Y3088_LG5_r48_noInfo.raw	78.0121986162984
Y3088_LG5_r49_noInfo.raw	79.3467530325459
Y3088_LG5_r5_noInfo.raw	78.7357662154007
Y3088_LG5_r50_noInfo.raw	77.9168847623706
Y3088_LG5_r51_noInfo.raw	77.2124444414377
Y3088_LG5_r52_noInfo.raw	79.3172050795087
Y3088_LG5_r53_noInfo.raw	77.4185554043898
Y3088_LG5_r54_noInfo.raw	78.6617464979183
Y3088_LG5_r55_noInfo.raw	78.9255245096997
Y3088_LG5_r56_noInfo.raw	77.9080666908592
Y3088_LG5_r57_noInfo.raw	79.049093229231
Y3088_LG5_r58_noInfo.raw	78.1048780742074
Y3088_LG5_r59_noInfo.raw	78.5776403233351
Y3088_LG5_r6_noInfo.raw	78.2025286885785
Y3088_LG5_r60_noInfo.raw	78.571318290012
Y3088_LG5_r61_noInfo.raw	78.8992736532251
Y3088_LG5_r62_noInfo.raw	78.8260648655006
Y3088_LG5_r63_noInfo.raw	78.9401098092921
Y3088_LG5_r64_noInfo.raw	78.7940157065834
Y3088_LG5_r65_noInfo.raw	78.5308335636615
Y3088_LG5_r66_noInfo.raw	78.7128301581854
Y3088_LG5_r67_noInfo.raw	80.4569588718479
Y3088_LG5_r68_noInfo.raw	78.5588993397527
Y3088_LG5_r69_noInfo.raw	78.767741113234
Y3088_LG5_r7_noInfo.raw	78.9975651467028
Y3088_LG5_r70_noInfo.raw	79.3647447718827
Y3088_LG5_r71_noInfo.raw	79.2994975204893
Y3088_LG5_r72_noInfo.raw	78.8868955409668
Y3088_LG5_r73_noInfo.raw	78.6550213162353
Y3088_LG5_r74_noInfo.raw	77.4973371248806
Y3088_LG5_r75_noInfo.raw	78.4830334077844
Y3088_LG5_r76_noInfo.raw	79.3830132751873
Y3088_LG5_r77_noInfo.raw	79.2511682676951
Y3088_LG5_r78_noInfo.raw	77.690967903439
Y3088_LG5_r79_noInfo.raw	78.8316069197957
Y3088_LG5_r8_noInfo.raw	78.2102703702817
Y3088_LG5_r80_noInfo.raw	79.811166528605
Y3088_LG5_r81_noInfo.raw	78.202459275369
Y3088_LG5_r82_noInfo.raw	78.5373851781812
Y3088_LG5_r83_noInfo.raw	78.5060457986077
Y3088_LG5_r84_noInfo.raw	79.6784874079331
Y3088_LG5_r85_noInfo.raw	79.9231618476773
Y3088_LG5_r86_noInfo.raw	79.3006090851099
Y3088_LG5_r87_noInfo.raw	78.7550743453518
Y3088_LG5_r88_noInfo.raw	78.5424891139259
Y3088_LG5_r89_noInfo.raw	78.7106731948081
Y3088_LG5_r9_noInfo.raw	77.6245209892549
Y3088_LG5_r90_noInfo.raw	79.404432749264
Y3088_LG5_r91_noInfo.raw	78.9265364111486
Y3088_LG5_r92_noInfo.raw	78.5189127190837
Y3088_LG5_r93_noInfo.raw	78.2032916212494
Y3088_LG5_r94_noInfo.raw	78.2129067260576
Y3088_LG5_r95_noInfo.raw	78.1441495887801
Y3088_LG5_r96_noInfo.raw	78.1164530747896
Y3088_LG5_r97_noInfo.raw	79.2510395989143
Y3088_LG5_r98_noInfo.raw	79.4715315900939
Y3088_LG5_r99_noInfo.raw	78.1545685346863
