File	Length_cM
Y3088_LG12_r1_noInfo.raw	105.109815873085
Y3088_LG12_r10_noInfo.raw	104.628873273452
Y3088_LG12_r100_noInfo.raw	104.63336531346
Y3088_LG12_r11_noInfo.raw	105.009573460175
Y3088_LG12_r12_noInfo.raw	106.012082389814
Y3088_LG12_r13_noInfo.raw	105.335743518434
Y3088_LG12_r14_noInfo.raw	105.421520996259
Y3088_LG12_r15_noInfo.raw	104.846408043122
Y3088_LG12_r16_noInfo.raw	105.252572293006
Y3088_LG12_r17_noInfo.raw	105.610280098991
Y3088_LG12_r18_noInfo.raw	105.223227711632
Y3088_LG12_r19_noInfo.raw	105.858979896142
Y3088_LG12_r2_noInfo.raw	105.535343341933
Y3088_LG12_r20_noInfo.raw	105.542545714014
Y3088_LG12_r21_noInfo.raw	104.743195748721
Y3088_LG12_r22_noInfo.raw	104.679517071533
Y3088_LG12_r23_noInfo.raw	106.116590899097
Y3088_LG12_r24_noInfo.raw	104.56687549669
Y3088_LG12_r25_noInfo.raw	104.237855943123
Y3088_LG12_r26_noInfo.raw	104.772593548698
Y3088_LG12_r27_noInfo.raw	105.335625733574
Y3088_LG12_r28_noInfo.raw	104.91960542645
Y3088_LG12_r29_noInfo.raw	104.783161958199
Y3088_LG12_r3_noInfo.raw	106.181081985852
Y3088_LG12_r30_noInfo.raw	105.218791204886
Y3088_LG12_r31_noInfo.raw	105.840507946972
Y3088_LG12_r32_noInfo.raw	105.684522124315
Y3088_LG12_r33_noInfo.raw	104.900220170206
Y3088_LG12_r34_noInfo.raw	106.221467503642
Y3088_LG12_r35_noInfo.raw	105.77057764886
Y3088_LG12_r36_noInfo.raw	105.622482590739
Y3088_LG12_r37_noInfo.raw	104.994653134985
Y3088_LG12_r38_noInfo.raw	105.411414196238
Y3088_LG12_r39_noInfo.raw	105.407500115439
Y3088_LG12_r4_noInfo.raw	104.825883205311
Y3088_LG12_r40_noInfo.raw	105.676337418703
Y3088_LG12_r41_noInfo.raw	105.708370654619
Y3088_LG12_r42_noInfo.raw	105.683636774386
Y3088_LG12_r43_noInfo.raw	105.538496081839
Y3088_LG12_r44_noInfo.raw	105.274839838639
Y3088_LG12_r45_noInfo.raw	105.29860553613
Y3088_LG12_r46_noInfo.raw	105.531178970835
Y3088_LG12_r47_noInfo.raw	105.693018603184
Y3088_LG12_r48_noInfo.raw	105.073612610071
Y3088_LG12_r49_noInfo.raw	105.073964670691
Y3088_LG12_r5_noInfo.raw	105.51770260124
Y3088_LG12_r50_noInfo.raw	104.287661901592
Y3088_LG12_r51_noInfo.raw	103.965479736383
Y3088_LG12_r52_noInfo.raw	104.962397323206
Y3088_LG12_r53_noInfo.raw	105.373844046355
Y3088_LG12_r54_noInfo.raw	105.98789345959
Y3088_LG12_r55_noInfo.raw	105.628078009473
Y3088_LG12_r56_noInfo.raw	104.472473626454
Y3088_LG12_r57_noInfo.raw	104.902733541299
Y3088_LG12_r58_noInfo.raw	105.880780512293
Y3088_LG12_r59_noInfo.raw	105.838369500133
Y3088_LG12_r6_noInfo.raw	103.991651517944
Y3088_LG12_r60_noInfo.raw	105.358840775325
Y3088_LG12_r61_noInfo.raw	105.513095008289
Y3088_LG12_r62_noInfo.raw	104.713657925232
Y3088_LG12_r63_noInfo.raw	104.646370472819
Y3088_LG12_r64_noInfo.raw	105.739637708883
Y3088_LG12_r65_noInfo.raw	106.211390100666
Y3088_LG12_r66_noInfo.raw	105.016558368712
Y3088_LG12_r67_noInfo.raw	105.56932815868
Y3088_LG12_r68_noInfo.raw	106.229711628592
Y3088_LG12_r69_noInfo.raw	105.710687927613
Y3088_LG12_r7_noInfo.raw	106.413367341848
Y3088_LG12_r70_noInfo.raw	104.889796164623
Y3088_LG12_r71_noInfo.raw	105.594025832823
Y3088_LG12_r72_noInfo.raw	105.561566767252
Y3088_LG12_r73_noInfo.raw	105.91013964866
Y3088_LG12_r74_noInfo.raw	104.738795806435
Y3088_LG12_r75_noInfo.raw	104.686562142568
Y3088_LG12_r76_noInfo.raw	105.202557256792
Y3088_LG12_r77_noInfo.raw	105.685186797757
Y3088_LG12_r78_noInfo.raw	105.589463899664
Y3088_LG12_r79_noInfo.raw	105.389555142207
Y3088_LG12_r8_noInfo.raw	105.204346829136
Y3088_LG12_r80_noInfo.raw	105.732858431292
Y3088_LG12_r81_noInfo.raw	104.955980809055
Y3088_LG12_r82_noInfo.raw	105.829009264269
Y3088_LG12_r83_noInfo.raw	105.895005959478
Y3088_LG12_r84_noInfo.raw	106.019266157363
Y3088_LG12_r85_noInfo.raw	106.207676415034
Y3088_LG12_r86_noInfo.raw	105.212358753017
Y3088_LG12_r87_noInfo.raw	105.85521056843
Y3088_LG12_r88_noInfo.raw	105.069395460116
Y3088_LG12_r89_noInfo.raw	105.734581617244
Y3088_LG12_r9_noInfo.raw	105.689916865293
Y3088_LG12_r90_noInfo.raw	105.910535560629
Y3088_LG12_r91_noInfo.raw	106.056902075787
Y3088_LG12_r92_noInfo.raw	105.197608803663
Y3088_LG12_r93_noInfo.raw	105.724194621867
Y3088_LG12_r94_noInfo.raw	105.128236252023
Y3088_LG12_r95_noInfo.raw	105.684556329031
Y3088_LG12_r96_noInfo.raw	104.914417235675
Y3088_LG12_r97_noInfo.raw	105.752768639328
Y3088_LG12_r98_noInfo.raw	105.439181501456
Y3088_LG12_r99_noInfo.raw	104.275089946553
