File	Length_cM
AC1017_LG6_r1_noInfo.raw	90.590500897317
AC1017_LG6_r10_noInfo.raw	92.7442528508671
AC1017_LG6_r100_noInfo.raw	90.2120758723952
AC1017_LG6_r11_noInfo.raw	89.8349557039143
AC1017_LG6_r12_noInfo.raw	91.1148596808589
AC1017_LG6_r13_noInfo.raw	90.5552803841167
AC1017_LG6_r14_noInfo.raw	88.8969340233727
AC1017_LG6_r15_noInfo.raw	93.183516102986
AC1017_LG6_r16_noInfo.raw	91.434934139226
AC1017_LG6_r17_noInfo.raw	88.0735286943445
AC1017_LG6_r18_noInfo.raw	90.0576124482719
AC1017_LG6_r19_noInfo.raw	89.6324108995104
AC1017_LG6_r2_noInfo.raw	91.3245077383623
AC1017_LG6_r20_noInfo.raw	91.4589710841011
AC1017_LG6_r21_noInfo.raw	90.9195234425335
AC1017_LG6_r22_noInfo.raw	89.9825495114278
AC1017_LG6_r23_noInfo.raw	89.3282161767604
AC1017_LG6_r24_noInfo.raw	92.1908067712486
AC1017_LG6_r25_noInfo.raw	91.11395912796
AC1017_LG6_r26_noInfo.raw	91.7100070883499
AC1017_LG6_r27_noInfo.raw	92.8172777373719
AC1017_LG6_r28_noInfo.raw	89.4316061586424
AC1017_LG6_r29_noInfo.raw	90.4507427531868
AC1017_LG6_r3_noInfo.raw	90.4338241232943
AC1017_LG6_r30_noInfo.raw	91.6480906538948
AC1017_LG6_r31_noInfo.raw	91.8102703465712
AC1017_LG6_r32_noInfo.raw	90.5574208041922
AC1017_LG6_r33_noInfo.raw	90.5945103562233
AC1017_LG6_r34_noInfo.raw	90.4209999822052
AC1017_LG6_r35_noInfo.raw	89.3132988114807
AC1017_LG6_r36_noInfo.raw	90.2072644577772
AC1017_LG6_r37_noInfo.raw	89.1973645354859
AC1017_LG6_r38_noInfo.raw	93.2379541573411
AC1017_LG6_r39_noInfo.raw	91.7434962226299
AC1017_LG6_r4_noInfo.raw	90.6091333844619
AC1017_LG6_r40_noInfo.raw	90.8691748847021
AC1017_LG6_r41_noInfo.raw	90.235996964339
AC1017_LG6_r42_noInfo.raw	88.7772647909421
AC1017_LG6_r43_noInfo.raw	91.5018715044107
AC1017_LG6_r44_noInfo.raw	93.3081727543014
AC1017_LG6_r45_noInfo.raw	90.5385720274035
AC1017_LG6_r46_noInfo.raw	90.1999774282841
AC1017_LG6_r47_noInfo.raw	92.001284331096
AC1017_LG6_r48_noInfo.raw	91.611878287325
AC1017_LG6_r49_noInfo.raw	91.7745456332823
AC1017_LG6_r5_noInfo.raw	90.892728287609
AC1017_LG6_r50_noInfo.raw	90.114807800362
AC1017_LG6_r51_noInfo.raw	91.2662091841185
AC1017_LG6_r52_noInfo.raw	90.1596324850106
AC1017_LG6_r53_noInfo.raw	90.8989342794858
AC1017_LG6_r54_noInfo.raw	91.8970114576666
AC1017_LG6_r55_noInfo.raw	90.4165551888539
AC1017_LG6_r56_noInfo.raw	93.1410391480594
AC1017_LG6_r57_noInfo.raw	89.887626533813
AC1017_LG6_r58_noInfo.raw	89.2803002846088
AC1017_LG6_r59_noInfo.raw	89.3876177457463
AC1017_LG6_r6_noInfo.raw	88.9177297372724
AC1017_LG6_r60_noInfo.raw	93.1871228739548
AC1017_LG6_r61_noInfo.raw	89.683242979208
AC1017_LG6_r62_noInfo.raw	89.5449998329778
AC1017_LG6_r63_noInfo.raw	92.5493906576507
AC1017_LG6_r64_noInfo.raw	90.3528711709179
AC1017_LG6_r65_noInfo.raw	90.0334913723654
AC1017_LG6_r66_noInfo.raw	92.0943701732226
AC1017_LG6_r67_noInfo.raw	88.4151896701441
AC1017_LG6_r68_noInfo.raw	91.7636258685404
AC1017_LG6_r69_noInfo.raw	91.7885937020304
AC1017_LG6_r7_noInfo.raw	92.4642891783672
AC1017_LG6_r70_noInfo.raw	92.240287446488
AC1017_LG6_r71_noInfo.raw	90.6487762571549
AC1017_LG6_r72_noInfo.raw	88.3618398049093
AC1017_LG6_r73_noInfo.raw	89.7752720607962
AC1017_LG6_r74_noInfo.raw	92.9296527583095
AC1017_LG6_r75_noInfo.raw	92.6535491502223
AC1017_LG6_r76_noInfo.raw	92.0330086559481
AC1017_LG6_r77_noInfo.raw	91.5041214926293
AC1017_LG6_r78_noInfo.raw	91.8602110179025
AC1017_LG6_r79_noInfo.raw	92.0208302071476
AC1017_LG6_r8_noInfo.raw	91.8734334531823
AC1017_LG6_r80_noInfo.raw	91.6890850440539
AC1017_LG6_r81_noInfo.raw	91.5749426796548
AC1017_LG6_r82_noInfo.raw	90.5928585680323
AC1017_LG6_r83_noInfo.raw	92.2141371901684
AC1017_LG6_r84_noInfo.raw	91.0531465520194
AC1017_LG6_r85_noInfo.raw	90.5477202588845
AC1017_LG6_r86_noInfo.raw	91.4050483325081
AC1017_LG6_r87_noInfo.raw	90.4544850551828
AC1017_LG6_r88_noInfo.raw	91.4670646058124
AC1017_LG6_r89_noInfo.raw	89.9836945690047
AC1017_LG6_r9_noInfo.raw	87.4566640224967
AC1017_LG6_r90_noInfo.raw	90.7379226257298
AC1017_LG6_r91_noInfo.raw	90.2841957918709
AC1017_LG6_r92_noInfo.raw	89.6527640437426
AC1017_LG6_r93_noInfo.raw	92.9777705574243
AC1017_LG6_r94_noInfo.raw	90.4124952676814
AC1017_LG6_r95_noInfo.raw	88.9616667673035
AC1017_LG6_r96_noInfo.raw	89.3559199974378
AC1017_LG6_r97_noInfo.raw	91.4664073379337
AC1017_LG6_r98_noInfo.raw	92.7651695794664
AC1017_LG6_r99_noInfo.raw	91.9127973547729
