File	Length_cM
AC1017_LG3_r1_noInfo.raw	97.7691178504292
AC1017_LG3_r10_noInfo.raw	97.6715334715982
AC1017_LG3_r100_noInfo.raw	98.3148958477931
AC1017_LG3_r11_noInfo.raw	98.3111167963931
AC1017_LG3_r12_noInfo.raw	98.5360705306476
AC1017_LG3_r13_noInfo.raw	97.6362128996725
AC1017_LG3_r14_noInfo.raw	97.9309158439156
AC1017_LG3_r15_noInfo.raw	95.3485515089051
AC1017_LG3_r16_noInfo.raw	95.8285931598974
AC1017_LG3_r17_noInfo.raw	96.7526260574086
AC1017_LG3_r18_noInfo.raw	95.7738076383354
AC1017_LG3_r19_noInfo.raw	96.9265173887384
AC1017_LG3_r2_noInfo.raw	97.6499114349536
AC1017_LG3_r20_noInfo.raw	97.7594500133975
AC1017_LG3_r21_noInfo.raw	94.0146288766239
AC1017_LG3_r22_noInfo.raw	97.4174321622617
AC1017_LG3_r23_noInfo.raw	94.617183348563
AC1017_LG3_r24_noInfo.raw	98.0404258416359
AC1017_LG3_r25_noInfo.raw	98.0954174683106
AC1017_LG3_r26_noInfo.raw	97.8688066261923
AC1017_LG3_r27_noInfo.raw	96.1184533799781
AC1017_LG3_r28_noInfo.raw	95.9048264058986
AC1017_LG3_r29_noInfo.raw	92.4064249724546
AC1017_LG3_r3_noInfo.raw	99.106497262115
AC1017_LG3_r30_noInfo.raw	93.1726067316008
AC1017_LG3_r31_noInfo.raw	96.5811583425742
AC1017_LG3_r32_noInfo.raw	98.0232340281189
AC1017_LG3_r33_noInfo.raw	96.7204208691135
AC1017_LG3_r34_noInfo.raw	98.1371235557336
AC1017_LG3_r35_noInfo.raw	97.9698281658172
AC1017_LG3_r36_noInfo.raw	95.0682517805679
AC1017_LG3_r37_noInfo.raw	96.4708083154414
AC1017_LG3_r38_noInfo.raw	96.4572822673703
AC1017_LG3_r39_noInfo.raw	96.2565764060249
AC1017_LG3_r4_noInfo.raw	98.0156032398786
AC1017_LG3_r40_noInfo.raw	97.2250072054106
AC1017_LG3_r41_noInfo.raw	98.2174354249861
AC1017_LG3_r42_noInfo.raw	97.482814359048
AC1017_LG3_r43_noInfo.raw	96.4382243440727
AC1017_LG3_r44_noInfo.raw	97.8425602223257
AC1017_LG3_r45_noInfo.raw	97.5382347969601
AC1017_LG3_r46_noInfo.raw	98.1732316638863
AC1017_LG3_r47_noInfo.raw	97.4233990997317
AC1017_LG3_r48_noInfo.raw	96.3281122943603
AC1017_LG3_r49_noInfo.raw	94.5028048483855
AC1017_LG3_r5_noInfo.raw	97.6133180949271
AC1017_LG3_r50_noInfo.raw	96.826978985628
AC1017_LG3_r51_noInfo.raw	97.607663795932
AC1017_LG3_r52_noInfo.raw	96.818643706898
AC1017_LG3_r53_noInfo.raw	96.1791481550611
AC1017_LG3_r54_noInfo.raw	96.5191692169613
AC1017_LG3_r55_noInfo.raw	94.5498163154906
AC1017_LG3_r56_noInfo.raw	98.0947780369788
AC1017_LG3_r57_noInfo.raw	98.3945717922029
AC1017_LG3_r58_noInfo.raw	97.527998615113
AC1017_LG3_r59_noInfo.raw	98.4000540047588
AC1017_LG3_r6_noInfo.raw	98.1500501714116
AC1017_LG3_r60_noInfo.raw	97.3828668152494
AC1017_LG3_r61_noInfo.raw	97.8565229748869
AC1017_LG3_r62_noInfo.raw	97.3259820554024
AC1017_LG3_r63_noInfo.raw	97.3806860566638
AC1017_LG3_r64_noInfo.raw	95.7765958290193
AC1017_LG3_r65_noInfo.raw	98.9130410056758
AC1017_LG3_r66_noInfo.raw	97.0419776928027
AC1017_LG3_r67_noInfo.raw	96.1269396683755
AC1017_LG3_r68_noInfo.raw	97.7653985928883
AC1017_LG3_r69_noInfo.raw	94.889032723395
AC1017_LG3_r7_noInfo.raw	98.8112356311915
AC1017_LG3_r70_noInfo.raw	95.8154884396879
AC1017_LG3_r71_noInfo.raw	95.5240412678751
AC1017_LG3_r72_noInfo.raw	96.9591017901646
AC1017_LG3_r73_noInfo.raw	96.5209312841728
AC1017_LG3_r74_noInfo.raw	98.5553045224652
AC1017_LG3_r75_noInfo.raw	98.7152492321854
AC1017_LG3_r76_noInfo.raw	97.0166035505246
AC1017_LG3_r77_noInfo.raw	96.9063924064325
AC1017_LG3_r78_noInfo.raw	93.7107523963109
AC1017_LG3_r79_noInfo.raw	97.6197500507753
AC1017_LG3_r8_noInfo.raw	98.4208040504437
AC1017_LG3_r80_noInfo.raw	96.0305751769323
AC1017_LG3_r81_noInfo.raw	98.0654763318405
AC1017_LG3_r82_noInfo.raw	97.4124037526963
AC1017_LG3_r83_noInfo.raw	99.8190395081243
AC1017_LG3_r84_noInfo.raw	95.3941824205958
AC1017_LG3_r85_noInfo.raw	94.481534076075
AC1017_LG3_r86_noInfo.raw	98.0315266283351
AC1017_LG3_r87_noInfo.raw	96.5668709567498
AC1017_LG3_r88_noInfo.raw	95.131808698848
AC1017_LG3_r89_noInfo.raw	96.6316655163472
AC1017_LG3_r9_noInfo.raw	97.922540139713
AC1017_LG3_r90_noInfo.raw	97.2113585836928
AC1017_LG3_r91_noInfo.raw	96.8957077810865
AC1017_LG3_r92_noInfo.raw	97.05365055264
AC1017_LG3_r93_noInfo.raw	96.2310609923879
AC1017_LG3_r94_noInfo.raw	97.7166669389391
AC1017_LG3_r95_noInfo.raw	97.1990852992764
AC1017_LG3_r96_noInfo.raw	97.526170989757
AC1017_LG3_r97_noInfo.raw	97.3248783326136
AC1017_LG3_r98_noInfo.raw	98.436439389327
AC1017_LG3_r99_noInfo.raw	97.5062820695125
