File	Length_cM
AC1017_LG1_r1_noInfo.raw	106.091213118856
AC1017_LG1_r10_noInfo.raw	103.592799794239
AC1017_LG1_r100_noInfo.raw	106.101198226154
AC1017_LG1_r11_noInfo.raw	106.008188708469
AC1017_LG1_r12_noInfo.raw	105.48769308364
AC1017_LG1_r13_noInfo.raw	105.557098536886
AC1017_LG1_r14_noInfo.raw	106.496404415017
AC1017_LG1_r15_noInfo.raw	104.401733562523
AC1017_LG1_r16_noInfo.raw	104.805100356188
AC1017_LG1_r17_noInfo.raw	103.589297553221
AC1017_LG1_r18_noInfo.raw	105.426138353599
AC1017_LG1_r19_noInfo.raw	105.057504225799
AC1017_LG1_r2_noInfo.raw	105.558866700934
AC1017_LG1_r20_noInfo.raw	105.008592438776
AC1017_LG1_r21_noInfo.raw	104.147759384577
AC1017_LG1_r22_noInfo.raw	105.180013921456
AC1017_LG1_r23_noInfo.raw	103.891564962418
AC1017_LG1_r24_noInfo.raw	105.08179066558
AC1017_LG1_r25_noInfo.raw	105.102545802884
AC1017_LG1_r26_noInfo.raw	104.480148100227
AC1017_LG1_r27_noInfo.raw	106.313243638722
AC1017_LG1_r28_noInfo.raw	103.330237252037
AC1017_LG1_r29_noInfo.raw	105.611246964605
AC1017_LG1_r3_noInfo.raw	103.337497721712
AC1017_LG1_r30_noInfo.raw	105.810437975638
AC1017_LG1_r31_noInfo.raw	104.872209660144
AC1017_LG1_r32_noInfo.raw	105.851591090701
AC1017_LG1_r33_noInfo.raw	105.552635283691
AC1017_LG1_r34_noInfo.raw	105.712239229902
AC1017_LG1_r35_noInfo.raw	104.319384135024
AC1017_LG1_r36_noInfo.raw	105.566998757038
AC1017_LG1_r37_noInfo.raw	106.22674477613
AC1017_LG1_r38_noInfo.raw	105.504631300031
AC1017_LG1_r39_noInfo.raw	104.499324380822
AC1017_LG1_r4_noInfo.raw	104.911926433214
AC1017_LG1_r40_noInfo.raw	106.000154337072
AC1017_LG1_r41_noInfo.raw	105.292777680646
AC1017_LG1_r42_noInfo.raw	104.999081437163
AC1017_LG1_r43_noInfo.raw	105.160572121296
AC1017_LG1_r44_noInfo.raw	105.574283452901
AC1017_LG1_r45_noInfo.raw	104.181031785866
AC1017_LG1_r46_noInfo.raw	104.3906408478
AC1017_LG1_r47_noInfo.raw	105.120166515703
AC1017_LG1_r48_noInfo.raw	102.619600697386
AC1017_LG1_r49_noInfo.raw	98.5127227163016
AC1017_LG1_r5_noInfo.raw	104.688289127235
AC1017_LG1_r50_noInfo.raw	104.432766261688
AC1017_LG1_r51_noInfo.raw	106.269998649051
AC1017_LG1_r52_noInfo.raw	105.396821185274
AC1017_LG1_r53_noInfo.raw	106.163226693753
AC1017_LG1_r54_noInfo.raw	105.722873207663
AC1017_LG1_r55_noInfo.raw	102.755817811808
AC1017_LG1_r56_noInfo.raw	104.22723268935
AC1017_LG1_r57_noInfo.raw	104.803688403407
AC1017_LG1_r58_noInfo.raw	105.516278506902
AC1017_LG1_r59_noInfo.raw	105.493286707762
AC1017_LG1_r6_noInfo.raw	105.081150931664
AC1017_LG1_r60_noInfo.raw	104.852835914006
AC1017_LG1_r61_noInfo.raw	106.52505792572
AC1017_LG1_r62_noInfo.raw	103.533900763857
AC1017_LG1_r63_noInfo.raw	104.401290843874
AC1017_LG1_r64_noInfo.raw	104.411241496864
AC1017_LG1_r65_noInfo.raw	104.006573667556
AC1017_LG1_r66_noInfo.raw	106.080226134608
AC1017_LG1_r67_noInfo.raw	106.30582085498
AC1017_LG1_r68_noInfo.raw	105.217217038097
AC1017_LG1_r69_noInfo.raw	105.61245514148
AC1017_LG1_r7_noInfo.raw	105.22816981452
AC1017_LG1_r70_noInfo.raw	104.267809959829
AC1017_LG1_r71_noInfo.raw	105.135836761391
AC1017_LG1_r72_noInfo.raw	104.750463108292
AC1017_LG1_r73_noInfo.raw	104.820450163248
AC1017_LG1_r74_noInfo.raw	104.386433688377
AC1017_LG1_r75_noInfo.raw	104.858184547436
AC1017_LG1_r76_noInfo.raw	104.945437372045
AC1017_LG1_r77_noInfo.raw	106.154628894347
AC1017_LG1_r78_noInfo.raw	105.010479137905
AC1017_LG1_r79_noInfo.raw	105.944302223484
AC1017_LG1_r8_noInfo.raw	104.961979077522
AC1017_LG1_r80_noInfo.raw	104.682394062645
AC1017_LG1_r81_noInfo.raw	104.583415857255
AC1017_LG1_r82_noInfo.raw	103.355004423322
AC1017_LG1_r83_noInfo.raw	105.697180128715
AC1017_LG1_r84_noInfo.raw	104.604516921036
AC1017_LG1_r85_noInfo.raw	105.214488623822
AC1017_LG1_r86_noInfo.raw	104.339393299301
AC1017_LG1_r87_noInfo.raw	104.947363936756
AC1017_LG1_r88_noInfo.raw	104.845170480279
AC1017_LG1_r89_noInfo.raw	105.186946054326
AC1017_LG1_r9_noInfo.raw	104.642335599698
AC1017_LG1_r90_noInfo.raw	105.361879214607
AC1017_LG1_r91_noInfo.raw	106.166675967105
AC1017_LG1_r92_noInfo.raw	104.736300124876
AC1017_LG1_r93_noInfo.raw	105.719296524012
AC1017_LG1_r94_noInfo.raw	105.724473250955
AC1017_LG1_r95_noInfo.raw	105.101860452633
AC1017_LG1_r96_noInfo.raw	105.566617898935
AC1017_LG1_r97_noInfo.raw	105.414956185414
AC1017_LG1_r98_noInfo.raw	104.422909236669
AC1017_LG1_r99_noInfo.raw	104.495636325086
