File	Length_cM
AC1017_LG2_r1_noInfo.raw	274.509686717308
AC1017_LG2_r10_noInfo.raw	305.000994602237
AC1017_LG2_r100_noInfo.raw	222.948987892313
AC1017_LG2_r11_noInfo.raw	320.197272036306
AC1017_LG2_r12_noInfo.raw	275.414650438624
AC1017_LG2_r13_noInfo.raw	285.994576223744
AC1017_LG2_r14_noInfo.raw	325.206422323507
AC1017_LG2_r15_noInfo.raw	335.436660521053
AC1017_LG2_r16_noInfo.raw	278.017685131065
AC1017_LG2_r17_noInfo.raw	230.075577258407
AC1017_LG2_r18_noInfo.raw	317.250961556746
AC1017_LG2_r19_noInfo.raw	309.989671242477
AC1017_LG2_r2_noInfo.raw	225.851714062402
AC1017_LG2_r20_noInfo.raw	240.390451731318
AC1017_LG2_r21_noInfo.raw	292.85317466842
AC1017_LG2_r22_noInfo.raw	224.042048653121
AC1017_LG2_r23_noInfo.raw	266.768476741342
AC1017_LG2_r24_noInfo.raw	189.901973866654
AC1017_LG2_r25_noInfo.raw	250.214417890284
AC1017_LG2_r26_noInfo.raw	270.10441637512
AC1017_LG2_r27_noInfo.raw	287.550342209355
AC1017_LG2_r28_noInfo.raw	252.138998285477
AC1017_LG2_r29_noInfo.raw	246.296533746827
AC1017_LG2_r3_noInfo.raw	282.341581325279
AC1017_LG2_r30_noInfo.raw	226.893801171174
AC1017_LG2_r31_noInfo.raw	271.625278213267
AC1017_LG2_r32_noInfo.raw	283.063339627236
AC1017_LG2_r33_noInfo.raw	208.935745939817
AC1017_LG2_r34_noInfo.raw	266.429369160209
AC1017_LG2_r35_noInfo.raw	231.317970620857
AC1017_LG2_r36_noInfo.raw	212.547609379908
AC1017_LG2_r37_noInfo.raw	223.284419882152
AC1017_LG2_r38_noInfo.raw	265.706992659885
AC1017_LG2_r39_noInfo.raw	234.028831040191
AC1017_LG2_r4_noInfo.raw	299.564586722371
AC1017_LG2_r40_noInfo.raw	295.925601734294
AC1017_LG2_r41_noInfo.raw	296.061927914325
AC1017_LG2_r42_noInfo.raw	296.728343770227
AC1017_LG2_r43_noInfo.raw	289.946624984367
AC1017_LG2_r44_noInfo.raw	323.25003766807
AC1017_LG2_r45_noInfo.raw	253.604651729327
AC1017_LG2_r46_noInfo.raw	278.539921261849
AC1017_LG2_r47_noInfo.raw	308.242772219971
AC1017_LG2_r48_noInfo.raw	218.778832570014
AC1017_LG2_r49_noInfo.raw	307.076437504027
AC1017_LG2_r5_noInfo.raw	276.766138142163
AC1017_LG2_r50_noInfo.raw	280.058755861566
AC1017_LG2_r51_noInfo.raw	298.553729190878
AC1017_LG2_r52_noInfo.raw	322.290182472557
AC1017_LG2_r53_noInfo.raw	262.442594801448
AC1017_LG2_r54_noInfo.raw	297.788803360339
AC1017_LG2_r55_noInfo.raw	324.540282371257
AC1017_LG2_r56_noInfo.raw	300.80738741265
AC1017_LG2_r57_noInfo.raw	197.899861704649
AC1017_LG2_r58_noInfo.raw	209.319802324085
AC1017_LG2_r59_noInfo.raw	167.320278785305
AC1017_LG2_r6_noInfo.raw	261.028283411011
AC1017_LG2_r60_noInfo.raw	272.638790357214
AC1017_LG2_r61_noInfo.raw	305.611458595552
AC1017_LG2_r62_noInfo.raw	239.038895946519
AC1017_LG2_r63_noInfo.raw	269.373418107122
AC1017_LG2_r64_noInfo.raw	304.900656189033
AC1017_LG2_r65_noInfo.raw	262.541594924693
AC1017_LG2_r66_noInfo.raw	285.530120509954
AC1017_LG2_r67_noInfo.raw	314.112012209994
AC1017_LG2_r68_noInfo.raw	332.592411502581
AC1017_LG2_r69_noInfo.raw	228.592721567329
AC1017_LG2_r7_noInfo.raw	191.713376069729
AC1017_LG2_r70_noInfo.raw	222.345866204166
AC1017_LG2_r71_noInfo.raw	251.950852620487
AC1017_LG2_r72_noInfo.raw	272.365875736151
AC1017_LG2_r73_noInfo.raw	320.838729053449
AC1017_LG2_r74_noInfo.raw	265.134820914023
AC1017_LG2_r75_noInfo.raw	261.695852352446
AC1017_LG2_r76_noInfo.raw	292.114529944668
AC1017_LG2_r77_noInfo.raw	295.403502984291
AC1017_LG2_r78_noInfo.raw	196.72082120964
AC1017_LG2_r79_noInfo.raw	260.4036653876
AC1017_LG2_r8_noInfo.raw	247.019207851361
AC1017_LG2_r80_noInfo.raw	267.631080051995
AC1017_LG2_r81_noInfo.raw	218.957145191573
AC1017_LG2_r82_noInfo.raw	237.538781657058
AC1017_LG2_r83_noInfo.raw	247.149454471764
AC1017_LG2_r84_noInfo.raw	238.747200200256
AC1017_LG2_r85_noInfo.raw	333.699837130651
AC1017_LG2_r86_noInfo.raw	272.571658964626
AC1017_LG2_r87_noInfo.raw	359.591382956016
AC1017_LG2_r88_noInfo.raw	296.792957283206
AC1017_LG2_r89_noInfo.raw	258.910691597966
AC1017_LG2_r9_noInfo.raw	323.570501457231
AC1017_LG2_r90_noInfo.raw	350.136675821924
AC1017_LG2_r91_noInfo.raw	192.054624117827
AC1017_LG2_r92_noInfo.raw	244.566097193974
AC1017_LG2_r93_noInfo.raw	282.618579588566
AC1017_LG2_r94_noInfo.raw	274.853020610388
AC1017_LG2_r95_noInfo.raw	275.439009049276
AC1017_LG2_r96_noInfo.raw	212.188984758685
AC1017_LG2_r97_noInfo.raw	202.681506327802
AC1017_LG2_r98_noInfo.raw	294.504201073558
AC1017_LG2_r99_noInfo.raw	261.052994237493
