File	Length_cM
Y3088_LG2_r1_noInfo.raw	103.309278294021
Y3088_LG2_r10_noInfo.raw	103.425925438304
Y3088_LG2_r100_noInfo.raw	103.214124385655
Y3088_LG2_r11_noInfo.raw	103.039761533551
Y3088_LG2_r12_noInfo.raw	102.971677690487
Y3088_LG2_r13_noInfo.raw	103.496832814492
Y3088_LG2_r14_noInfo.raw	102.903769094137
Y3088_LG2_r15_noInfo.raw	103.463369372395
Y3088_LG2_r16_noInfo.raw	103.530797639858
Y3088_LG2_r17_noInfo.raw	103.590114136438
Y3088_LG2_r18_noInfo.raw	103.395255243473
Y3088_LG2_r19_noInfo.raw	103.032532955454
Y3088_LG2_r2_noInfo.raw	103.66409551255
Y3088_LG2_r20_noInfo.raw	103.032083269073
Y3088_LG2_r21_noInfo.raw	103.206300026861
Y3088_LG2_r22_noInfo.raw	102.741232712986
Y3088_LG2_r23_noInfo.raw	102.740804531129
Y3088_LG2_r24_noInfo.raw	102.872627314218
Y3088_LG2_r25_noInfo.raw	102.957422456097
Y3088_LG2_r26_noInfo.raw	102.888063044396
Y3088_LG2_r27_noInfo.raw	103.336169980895
Y3088_LG2_r28_noInfo.raw	102.557798061087
Y3088_LG2_r29_noInfo.raw	103.009625959915
Y3088_LG2_r3_noInfo.raw	103.354167525102
Y3088_LG2_r30_noInfo.raw	103.311832225347
Y3088_LG2_r31_noInfo.raw	103.476719030764
Y3088_LG2_r32_noInfo.raw	103.070470182082
Y3088_LG2_r33_noInfo.raw	103.405218546429
Y3088_LG2_r34_noInfo.raw	103.519221234278
Y3088_LG2_r35_noInfo.raw	103.51314540075
Y3088_LG2_r36_noInfo.raw	103.281098332876
Y3088_LG2_r37_noInfo.raw	103.467916054456
Y3088_LG2_r38_noInfo.raw	101.45562469032
Y3088_LG2_r39_noInfo.raw	103.077312382257
Y3088_LG2_r4_noInfo.raw	103.385233528899
Y3088_LG2_r40_noInfo.raw	102.922928632364
Y3088_LG2_r41_noInfo.raw	103.018454714458
Y3088_LG2_r42_noInfo.raw	103.114194182022
Y3088_LG2_r43_noInfo.raw	103.190754112441
Y3088_LG2_r44_noInfo.raw	103.453284585415
Y3088_LG2_r45_noInfo.raw	102.947728596812
Y3088_LG2_r46_noInfo.raw	102.941035234304
Y3088_LG2_r47_noInfo.raw	103.706849800976
Y3088_LG2_r48_noInfo.raw	102.557510426798
Y3088_LG2_r49_noInfo.raw	103.01777795704
Y3088_LG2_r5_noInfo.raw	103.86728802743
Y3088_LG2_r50_noInfo.raw	102.429443657439
Y3088_LG2_r51_noInfo.raw	100.343006579777
Y3088_LG2_r52_noInfo.raw	102.896368310262
Y3088_LG2_r53_noInfo.raw	103.282254893338
Y3088_LG2_r54_noInfo.raw	102.943610552929
Y3088_LG2_r55_noInfo.raw	103.751116753376
Y3088_LG2_r56_noInfo.raw	102.453946730845
Y3088_LG2_r57_noInfo.raw	103.721078934183
Y3088_LG2_r58_noInfo.raw	103.257839878445
Y3088_LG2_r59_noInfo.raw	103.48007279212
Y3088_LG2_r6_noInfo.raw	102.55320333403
Y3088_LG2_r60_noInfo.raw	103.682115445179
Y3088_LG2_r61_noInfo.raw	103.373710151984
Y3088_LG2_r62_noInfo.raw	102.991551306078
Y3088_LG2_r63_noInfo.raw	103.24009526104
Y3088_LG2_r64_noInfo.raw	103.498128915276
Y3088_LG2_r65_noInfo.raw	103.757921739299
Y3088_LG2_r66_noInfo.raw	103.144337136305
Y3088_LG2_r67_noInfo.raw	103.180096217031
Y3088_LG2_r68_noInfo.raw	103.581900878453
Y3088_LG2_r69_noInfo.raw	103.468884135097
Y3088_LG2_r7_noInfo.raw	100.606051955665
Y3088_LG2_r70_noInfo.raw	103.741456625543
Y3088_LG2_r71_noInfo.raw	103.3544439359
Y3088_LG2_r72_noInfo.raw	103.461986337379
Y3088_LG2_r73_noInfo.raw	103.424220819171
Y3088_LG2_r74_noInfo.raw	102.46876097258
Y3088_LG2_r75_noInfo.raw	103.391024313655
Y3088_LG2_r76_noInfo.raw	102.987173555637
Y3088_LG2_r77_noInfo.raw	103.625417052826
Y3088_LG2_r78_noInfo.raw	103.152672963022
Y3088_LG2_r79_noInfo.raw	103.468183928851
Y3088_LG2_r8_noInfo.raw	103.029719757438
Y3088_LG2_r80_noInfo.raw	102.786110583026
Y3088_LG2_r81_noInfo.raw	103.272139835242
Y3088_LG2_r82_noInfo.raw	103.504281883904
Y3088_LG2_r83_noInfo.raw	103.102094081663
Y3088_LG2_r84_noInfo.raw	102.884845871721
Y3088_LG2_r85_noInfo.raw	103.565826177115
Y3088_LG2_r86_noInfo.raw	103.441335174552
Y3088_LG2_r87_noInfo.raw	103.249999206407
Y3088_LG2_r88_noInfo.raw	103.470820471329
Y3088_LG2_r89_noInfo.raw	103.535863822145
Y3088_LG2_r9_noInfo.raw	103.003855872746
Y3088_LG2_r90_noInfo.raw	103.195696490725
Y3088_LG2_r91_noInfo.raw	103.474117276558
Y3088_LG2_r92_noInfo.raw	103.873079792968
Y3088_LG2_r93_noInfo.raw	103.968947398956
Y3088_LG2_r94_noInfo.raw	103.483097297145
Y3088_LG2_r95_noInfo.raw	102.846233207708
Y3088_LG2_r96_noInfo.raw	103.481828335967
Y3088_LG2_r97_noInfo.raw	103.707907165919
Y3088_LG2_r98_noInfo.raw	102.886162831648
Y3088_LG2_r99_noInfo.raw	102.896508730846
